index,sequence.start,batch,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,desorb.Start.diff,Mixup,nameBlank,kBlank,Cluster,n_peaks,verdict,FileName,sample,user,FullName,id,fuzzy_n
36,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T16:53:57Z,2018-08-30T16:58:56Z,2018-08-30T16:53:57Z,Desorbed NA,2,2,NA,2,NA,299,1827,FALSE,FALSE,FALSE,29,328,,T186NAug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/T186NAug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
37,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T17:25:26Z,2018-08-30T17:30:19Z,2018-08-30T17:25:26Z,Desorbed NA,3,3,NA,3,NA,293,1889,FALSE,FALSE,FALSE,11,333,,A141NAug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/A141NAug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
38,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T17:57:21Z,2018-08-30T18:02:14Z,2018-08-30T17:57:21Z,Desorbed NA,4,4,NA,4,NA,293,1915,FALSE,FALSE,FALSE,29,317,,T196NAug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/T196NAug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
39,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T18:29:40Z,2018-08-30T18:34:27Z,2018-08-30T18:29:40Z,Desorbed NA,5,5,NA,5,NA,287,1939,FALSE,FALSE,FALSE,11,316,,A179NAug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/A179NAug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
40,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T19:02:03Z,2018-08-30T19:07:01Z,2018-08-30T19:02:03Z,Desorbed NA,6,6,NA,6,NA,298,1943,FALSE,FALSE,FALSE,11,330,,T132NAug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/T132NAug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
41,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T19:34:48Z,2018-08-30T19:39:47Z,2018-08-30T19:34:48Z,Desorbed NA,7,7,NA,7,NA,299,1965,FALSE,FALSE,FALSE,11,315,,A200NAug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/A200NAug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
42,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T20:07:49Z,2018-08-30T20:12:46Z,2018-08-30T20:07:49Z,Desorbed NA,8,8,NA,8,NA,297,1981,FALSE,FALSE,FALSE,11,320,,T167NAug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/T167NAug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
43,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T20:41:03Z,2018-08-30T20:45:58Z,2018-08-30T20:41:03Z,Desorbed NA,9,9,NA,9,NA,295,1994,FALSE,FALSE,FALSE,29,312,,T153NAug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/T153NAug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
44,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T21:13:38Z,2018-08-30T21:18:27Z,2018-08-30T21:13:38Z,Desorbed NA,10,10,NA,10,NA,289,1955,FALSE,FALSE,FALSE,29,324,,A117NAug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/A117NAug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
45,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T21:47:06Z,2018-08-30T21:51:06Z,2018-08-30T21:47:06Z,Desorbed NA,11,11,NA,11,NA,240,2008,FALSE,FALSE,FALSE,11,321,,A139NAug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/A139NAug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
46,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T22:18:59Z,2018-08-30T22:23:53Z,2018-08-30T22:18:59Z,Desorbed NA,12,12,NA,12,NA,294,1913,FALSE,FALSE,FALSE,11,333,,T174NAug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/T174NAug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
47,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T22:51:52Z,2018-08-30T22:56:44Z,2018-08-30T22:51:52Z,Desorbed NA,13,13,NA,13,NA,292,1973,FALSE,FALSE,FALSE,11,340,,T1962NAug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/T1962NAug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
48,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T23:24:41Z,2018-08-30T23:29:40Z,2018-08-30T23:24:41Z,Desorbed NA,14,14,NA,14,NA,299,1969,FALSE,FALSE,FALSE,28,330,,AirW4Aug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/AirW4Aug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
49,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-30T23:57:30Z,2018-08-31T00:02:27Z,2018-08-30T23:57:30Z,Desorbed NA,15,15,NA,15,NA,297,1969,FALSE,FALSE,FALSE,28,316,,AirC4Aug10_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/AirC4Aug10_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
50,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-31T00:30:17Z,2018-08-31T00:35:14Z,2018-08-31T00:30:17Z,Desorbed NA,16,16,NA,16,NA,297,1967,FALSE,FALSE,FALSE,29,334,,NatAreaA1DJul25_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/NatAreaA1DJul25_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
51,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-31T01:03:03Z,2018-08-31T01:08:00Z,2018-08-31T01:03:03Z,Desorbed NA,17,17,NA,17,NA,297,1966,FALSE,FALSE,FALSE,29,321,,NatAreaA2DJul25_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/NatAreaA2DJul25_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
52,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-31T01:35:39Z,2018-08-31T01:40:31Z,2018-08-31T01:35:39Z,Desorbed NA,18,18,NA,18,NA,292,1956,FALSE,FALSE,FALSE,17,332,,NatAreaB1DJul25_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/NatAreaB1DJul25_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
53,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-31T02:08:42Z,2018-08-31T02:13:38Z,2018-08-31T02:08:42Z,Desorbed NA,19,19,NA,19,NA,296,1983,FALSE,FALSE,FALSE,36,326,,NatAreaB2DJul25_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/NatAreaB2DJul25_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
54,2018-08-30T09:18:36Z,CWu2018.txt,2018-08-31T02:41:28Z,2018-08-31T02:46:17Z,2018-08-31T02:41:28Z,Desorbed NA,20,20,NA,20,NA,289,1966,FALSE,FALSE,FALSE,17,327,,NatAreaC1DJul25_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/NatAreaC1DJul25_08302018.qgd,f882c2d9-2f63-4cf0-b4d7-e331f87e9332,1
55,2018-08-30T20:25:46Z,CWu2018.txt,2018-08-31T03:30:33Z,2018-08-31T03:28:31Z,2018-08-31T03:28:31Z,Desorbed NA,1,1,NA,1,NA,122,2945,FALSE,TRUE,TRUE,39,331,,Blank2_08302018.qgd,,Blank : RMBL,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/Blank2_08302018.qgd,e8f9edfd-1174-4bb8-926a-db898566816a,1
56,2018-08-30T20:25:46Z,CWu2018.txt,2018-08-31T04:01:01Z,2018-08-31T04:05:58Z,2018-08-31T04:01:01Z,Desorbed NA,2,2,NA,2,NA,297,1828,FALSE,FALSE,FALSE,29,323,,NatAreaC2DJul25_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/NatAreaC2DJul25_08302018.qgd,e8f9edfd-1174-4bb8-926a-db898566816a,1
57,2018-08-30T20:25:46Z,CWu2018.txt,2018-08-31T04:32:52Z,2018-08-31T04:37:49Z,2018-08-31T04:32:52Z,Desorbed NA,3,3,NA,3,NA,297,1911,FALSE,FALSE,FALSE,36,325,,NatArea370DJul25_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/NatArea370DJul25_08302018.qgd,e8f9edfd-1174-4bb8-926a-db898566816a,1
58,2018-08-30T20:25:46Z,CWu2018.txt,2018-08-31T05:04:38Z,2018-08-31T05:09:32Z,2018-08-31T05:04:38Z,Desorbed NA,4,4,NA,4,NA,294,1906,FALSE,FALSE,FALSE,36,323,,NatAreaD1DJul25_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/NatAreaD1DJul25_08302018.qgd,e8f9edfd-1174-4bb8-926a-db898566816a,1
59,2018-08-30T20:25:46Z,CWu2018.txt,2018-08-31T05:36:20Z,2018-08-31T05:41:16Z,2018-08-31T05:36:20Z,Desorbed NA,5,5,NA,5,NA,296,1902,FALSE,FALSE,FALSE,17,326,,NatAreaD2DJul25_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/NatAreaD2DJul25_08302018.qgd,e8f9edfd-1174-4bb8-926a-db898566816a,1
60,2018-08-30T20:25:46Z,CWu2018.txt,2018-08-31T06:08:06Z,2018-08-31T06:12:59Z,2018-08-31T06:08:06Z,Desorbed NA,6,6,NA,6,NA,293,1906,FALSE,FALSE,FALSE,36,325,,NatAreaD3DJul25_08302018.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2018/NatAreaD3DJul25_08302018.qgd,e8f9edfd-1174-4bb8-926a-db898566816a,1
